species_1,species_2,n,mean,q5,q95,robust
Excadrill,Tyranitar,152,0.014527117819617583,-0.07533262302508005,0.10652110275768376,False
Bellibolt,Eelektross,5,0.014524083194077244,-0.0840347383234916,0.12393705862828469,False
Vanilluxe,Whimsicott,9,0.01450369051830829,-0.06330031566962975,0.1060029216589711,False
Mawile,Meowscarada,7,0.014371362874809447,-0.07537855312654948,0.10939201341987113,False
Excadrill,Milotic,14,0.01433048922759913,-0.06742976437602709,0.10180603169431181,False
Clefable,Sneasler,20,0.014302035121911664,-0.07881517430730063,0.1111230043976005,False
Delphox,Tyranitar,9,0.014268290252882508,-0.0773283904414091,0.11361145225920861,False
Aegislash,Sinistcha,16,0.014260750523519359,-0.09569091104547438,0.13266059054236864,False
Gardevoir,Sableye,6,0.014233982478490233,-0.08433876517742415,0.12000420177666896,False
Milotic,Whimsicott,49,0.014216919470039105,-0.057345516303410685,0.09121419325997752,False
Araquanid,Kangaskhan,5,0.01418716783705197,-0.0769976840393923,0.11323689703549693,False
Aerodactyl,Metagross,95,0.014143962273122802,-0.046301386720545595,0.08511999106352383,False
Kommo-o,Sylveon,19,0.014118866192114103,-0.06737569236097636,0.10088262050760557,False
Basculegion,Lycanroc Dusk,82,0.014038004994364308,-0.04780025305241844,0.08482006946644537,False
Mamoswine,Sylveon,9,0.014034821194527307,-0.07590058914773509,0.10526042208633075,False
Eelektross,Talonflame,15,0.013982491992351185,-0.07578993971987724,0.11175431807331682,False
Lycanroc Dusk,Sinistcha,9,0.013904993843834292,-0.09587812497362888,0.12649048051095996,False
Kingambit,Starmie,10,0.013902404883040693,-0.09343176450104636,0.12568773507205247,False
Hisuian Zoroark,Raichu,12,0.013865685020541273,-0.07265377925375618,0.11275537470077344,False
Kleavor,Whimsicott,7,0.013850509197850606,-0.06598717970251962,0.10408832599534631,False
Alolan Ninetales,Raichu,58,0.013828253422386264,-0.07136995861833362,0.10461620386238152,False
Gallade,Sylveon,6,0.013808216347693025,-0.07504330845115961,0.10016726889183518,False
Charizard,Vileplume,9,0.01379314162964129,-0.08435615152977995,0.11520866141183844,False
Ceruledge,Whimsicott,8,0.013783878872585607,-0.060732171567524626,0.09313405332088416,False
Metagross,Sylveon,113,0.013750067537968223,-0.044255776439390264,0.08260028753470647,False
Sinistcha,Whimsicott,167,0.013523841186363563,-0.059621283810713646,0.0852103547339576,False
Garchomp,Swampert,20,0.013522063879233288,-0.07085264532629212,0.10020504143884532,False
Archaludon,Scizor,20,0.013460241119554388,-0.08952960000244987,0.12830049614267525,False
Clawitzer,Kingambit,6,0.01341086472258829,-0.09958966877648506,0.12866482420892703,False
Gholdengo,Volcarona,8,0.013378856618778323,-0.09233420097728441,0.12508144833220763,False
Aerodactyl,Tsareena,27,0.013358663163388027,-0.0682299435333618,0.10195026902921188,False
Lopunny,Swampert,5,0.013339948678194127,-0.08221933773533194,0.11604361773311335,False
Mamoswine,Staraptor,6,0.013330534826215698,-0.0648769356436703,0.09882277309315979,False
Kingambit,Tsareena,13,0.013311979531049567,-0.08977154254335457,0.12086664820497593,False
Basculegion,Excadrill,23,0.01325876996061095,-0.04924605756304344,0.08647100450918675,False
Venusaur,Wash Rotom,34,0.013195853443320393,-0.052067672831779856,0.09169733424242628,False
Ceruledge,Incineroar,110,0.013177595307970594,-0.03612971859788924,0.0718040841834396,False
Meowstic,Sinistcha,5,0.013146925658279135,-0.09787958918410501,0.1318433063021989,False
Corviknight,Pyroar,7,0.013090581091723168,-0.07497264206546969,0.11503106976291844,False
Hisuian Arcanine,Kingambit,20,0.013031855690420984,-0.0928480810781556,0.11970563535036788,False
Kangaskhan,Pelipper,6,0.013028142601302776,-0.07846813361748192,0.10410249638914641,False
Froslass,Volcarona,7,0.013011751386538588,-0.07095309181086362,0.10509704534130342,False
Blastoise,Kingambit,90,0.01300938184605243,-0.07566260859603596,0.10424854455543534,False
Eelektross,Maushold,11,0.012962454846659371,-0.07360448786131675,0.10939887650601451,False
Heat Rotom,Kingambit,15,0.01295221534657705,-0.09559167182308453,0.1226709989054311,False
Farigiraf,Hydreigon,46,0.012911646266322095,-0.08073818314633016,0.1103871229426447,False
Pyroar,Vileplume,34,0.012905525464513248,-0.0766377222523084,0.10809584806567264,False
Araquanid,Gholdengo,6,0.012901682680917768,-0.0937700086403801,0.12480897349659398,False
Incineroar,Scovillain,14,0.01285928205774892,-0.04473907673266799,0.07782546934149549,False
Basculegion,Pelipper,304,0.012835857434071927,-0.04358942221801637,0.0800929133001704,False
Kleavor,Torkoal,9,0.01277491324660085,-0.0739703388585644,0.1117162450141284,False
Basculegion,Kingambit,904,0.012693398865677783,-0.040601803049538344,0.06795841977726792,False
Lucario,Meowscarada,10,0.01264872252698249,-0.07489003632414856,0.11370851115213874,False
Excadrill,Houndstone,42,0.012622054216379438,-0.07286392332668697,0.10769857932890364,False
Blaziken,Froslass,18,0.012575133327746508,-0.08057538582738005,0.10920179300080486,False
Basculegion,Raichu,232,0.01254091907147604,-0.04722515140002009,0.08252405748807827,False
Alolan Ninetales,Lycanroc Dusk,9,0.01252190246676326,-0.08165518828492951,0.11658806415997418,False
Primarina,Tyranitar,11,0.012455717303535032,-0.08623499321593195,0.11808775247837322,False
Sneasler,Toxapex,20,0.01240121703000071,-0.08888266352909834,0.11110487725446481,False
Overqwil,Sableye,8,0.012367804219231787,-0.08522071349908147,0.1153762134587375,False
Kommo-o,Metagross,19,0.01232335017145111,-0.05604681084379682,0.09013085246097269,False
Glimmora,Venusaur,10,0.012276559102513955,-0.05760795186087841,0.09167498224492268,False
Aegislash,Eternal Flower Floette,7,0.012256350946394932,-0.0885347164046825,0.12309635981843546,False
Garchomp,Mow Rotom,7,0.012196163246549716,-0.0726172248053469,0.1055654123123529,False
Annihilape,Basculegion,8,0.012141891427064127,-0.05608372945995353,0.08690119748928202,False
Dragapult,Kingambit,17,0.012099348359438315,-0.09330120807485874,0.11977786749897142,False
Basculegion,Farigiraf,319,0.01206912475912409,-0.04712726453674622,0.07402807558154113,False
Excadrill,Wash Rotom,43,0.012013653825943266,-0.06669869885198051,0.09664079667659585,False
Aerodactyl,Venusaur,58,0.011993481365202695,-0.05422610866780332,0.0897726309348363,False
Houndstone,Sinistcha,5,0.01196559828834337,-0.09722323886980336,0.13057559063371754,False
Archaludon,Staraptor,30,0.011908079034728125,-0.06635862350247092,0.10150584145744296,False
Hisuian Typhlosion,Whimsicott,50,0.011862757404197262,-0.06489940376499537,0.09426844189465534,False
Manectric,Sinistcha,6,0.0118619032077931,-0.10125280632662409,0.12952303049259828,False
Archaludon,Farigiraf,64,0.01183748557093594,-0.08005716811719524,0.10799276510994517,False
Alolan Ninetales,Eternal Flower Floette,26,0.011769908021234858,-0.08525021114585148,0.10725416906037728,False
Azumarill,Hydreigon,6,0.011765927696654936,-0.09937949847105738,0.12651540251758514,False
Charizard,Torkoal,21,0.011747571916706173,-0.0848762318278488,0.1032943599486848,False
Gengar,Heliolisk,5,0.01170194232332476,-0.0996344610447099,0.13367632692588274,False
Eternal Flower Floette,Staraptor,25,0.011688444371576767,-0.07080970648490514,0.10108664277907305,False
Corviknight,Wash Rotom,31,0.011687215367436108,-0.069028995156812,0.09957782724035226,False
Blaziken,Glimmora,7,0.011676106627802123,-0.08784903236394885,0.117677686491632,False
Kingambit,Sableye,32,0.011646274762852826,-0.09050342914191417,0.11106667866490491,False
Aromatisse,Farigiraf,6,0.011622622385937436,-0.0938643638498462,0.11671981715540865,False
Gardevoir,Snorlax,5,0.011614705350103083,-0.09664858856018818,0.12066780685629701,False
Basculegion,Mamoswine,17,0.01160484577012241,-0.058154433553358184,0.08591139743766356,False
Eternal Flower Floette,Scrafty,8,0.011590438150180822,-0.0832372280830359,0.10990601875242845,False
Incineroar,Milotic,199,0.01147204864629238,-0.038481226966727546,0.06809338655611986,False
Azumarill,Raichu,21,0.011469904858322612,-0.07798672566720731,0.1171815401054593,False
Dragonite,Snorlax,18,0.011444951096791776,-0.08139973882452835,0.1083317873625673,False
Heat Rotom,Sneasler,33,0.011421907370324695,-0.08369720031274239,0.11111390672191834,False
Lopunny,Pelipper,6,0.011410377703532648,-0.08023597419718397,0.10751363502305389,False
Mimikyu,Tyranitar,8,0.011399674689896347,-0.09322327967280518,0.12073831327495502,False
Aromatisse,Pelipper,6,0.011356479694197081,-0.0777104697257389,0.10856751514320016,False
Kommo-o,Venusaur,5,0.011348650047201097,-0.06671183175301211,0.09585517865688938,False
Kangaskhan,Meowscarada,7,0.011309424234276675,-0.0807444222819123,0.10954653168623632,False
Hisuian Arcanine,Sneasler,16,0.011294563486531479,-0.08205389864824693,0.10810960064319391,False
Froslass,Tsareena,6,0.011284633413810679,-0.07549722652702155,0.10094164445275945,False
Farigiraf,Swampert,76,0.011254637521987158,-0.07546799373275605,0.09890275963725721,False
Annihilape,Armarouge,5,0.011191280461800214,-0.08586778493868333,0.11547655667175481,False
Dragapult,Tyranitar,11,0.011190032072359255,-0.08940872418341213,0.12374329522406687,False
Farigiraf,Hydrapple,11,0.011184934268655283,-0.08811065279724069,0.11544937429501599,False
Clefable,Talonflame,6,0.011158870115369337,-0.07285033288201288,0.10359173843163492,False
Farigiraf,Talonflame,17,0.011152797418018844,-0.07920416535443632,0.10588734624226068,False
Charizard,Hisuian Samurott,26,0.011076216643407204,-0.0852352840027903,0.11568927030465945,False
Hydreigon,Swampert,37,0.011074081123116763,-0.08282445371497499,0.10888317927205017,False
Annihilape,Froslass,10,0.011066245907481882,-0.08242149927082644,0.11145093055524809,False
Annihilape,Gengar,5,0.010991436184204582,-0.10974429276327527,0.13644143080678814,False
Maushold,Tsareena,7,0.010865934531417732,-0.0689783189919587,0.10099916394559552,False
Gholdengo,Venusaur,32,0.010766148875035486,-0.06939987895594626,0.10278718058466846,False
Blastoise,Eternal Flower Floette,8,0.010755172443407977,-0.093259408674475,0.11506962057072959,False
Scrafty,Staraptor,42,0.010725625579748455,-0.05744671184353021,0.09054840160377285,False
Corviknight,Eternal Flower Floette,8,0.01069842603943451,-0.08490063161173823,0.1094520203601487,False
Incineroar,Snorlax,34,0.010696771235419006,-0.04741077877952508,0.07314779822406739,False
Camerupt,Sylveon,9,0.010688434424576248,-0.07685831368831617,0.1033294173624893,False
Lycanroc Dusk,Scovillain,78,0.010629144472061647,-0.07999385475451336,0.1034346926882753,False
Hydreigon,Tyranitar,46,0.010625989738686972,-0.08593565217681137,0.11461677988804253,False
Hydrapple,Mawile,7,0.010593406879199376,-0.07940800249740683,0.11044763987186532,False
Froslass,Heat Rotom,9,0.010587496851368706,-0.07499976074806679,0.10264849785424664,False
Azumarill,Incineroar,21,0.01049926891503552,-0.04382488628897519,0.07410971328500843,False
Dragonite,Sinistcha,64,0.010466987738701113,-0.08555203780863013,0.10845668486879743,False
Glimmora,Sinistcha,28,0.010463518796081303,-0.08949798961947875,0.11961494312495911,False
Maushold,Mawile,10,0.010394465849746619,-0.06946812018727588,0.10305191779725312,False
Aerodactyl,Mawile,32,0.01039184196756536,-0.07360745484325834,0.09059160285160935,False
Abomasnow,Torkoal,5,0.010372454326087337,-0.07553537442963554,0.10410116760804193,False
Hatterene,Tyranitar,5,0.010367932784413076,-0.09326430015094016,0.1191196375888363,False
Heat Rotom,Whimsicott,25,0.010365008819339832,-0.06745372140426809,0.0903970741748717,False
Basculegion,Dragonite,72,0.010332133302417754,-0.051423419693214886,0.07888138291203636,False
Pikachu,Swampert,5,0.01030149111561817,-0.08768544719056223,0.11557681787295752,False
Hisuian Typhlosion,Kleavor,5,0.010278999690883887,-0.08331475659157453,0.11185060906291423,False
Delphox,Staraptor,63,0.010262630538437567,-0.05898654792345094,0.0903085823460903,False
Pelipper,Scizor,20,0.010258538527694913,-0.0770065137280134,0.10203139564496502,False
Sylveon,Tsareena,11,0.010254982263532844,-0.0709406187440838,0.09411208330481588,False
Hisuian Zoroark,Sylveon,5,0.010229023128599357,-0.07462781388676744,0.09700285159879637,False
Dragonite,Scizor,8,0.01022205437163482,-0.06828407564373083,0.09880240886186416,False
Scovillain,Staraptor,8,0.010190329284871562,-0.07035459214698186,0.09513943382399496,False
Basculegion,Scovillain,115,0.01017947598643401,-0.05755361754492863,0.08993384984372318,False
Dragalge,Pelipper,9,0.01017800989306661,-0.08592202741764059,0.11166191552028379,False
Gholdengo,Incineroar,227,0.01017300750349075,-0.04758014562137036,0.07335618614603025,False
Grimmsnarl,Maushold,27,0.010147246099597433,-0.08272836109833966,0.10303124975864554,False
Kangaskhan,Raichu,24,0.010119857635658059,-0.07580578352537448,0.10909433241037951,False
Sinistcha,Sneasler,591,0.010100433108017608,-0.07477103665554496,0.08579910453119825,False
Raichu,Vanilluxe,11,0.010096170897095002,-0.07710350657730332,0.10721652861168873,False
Kangaskhan,Vileplume,54,0.010087148906063565,-0.07300646424766842,0.10100822965271528,False
Blastoise,Farigiraf,57,0.010068771175706908,-0.07373047073889485,0.10090734335195141,False
Bellibolt,Sinistcha,8,0.010067459835621927,-0.10248722265115429,0.12229899383558994,False
Sneasler,Venusaur,68,0.010057641449557201,-0.06051455994859122,0.08898308654301702,False
Basculegion,Hisuian Arcanine,30,0.010036908282315444,-0.05480791134265586,0.08066282613528561,False
Basculegion,Vileplume,13,0.010012317890068267,-0.05478140571945566,0.08669548206909633,False
Blastoise,Raichu,5,0.010003384824618185,-0.07910044260783541,0.1090347427828227,False
Froslass,Meowscarada,8,0.009988809934761525,-0.08263407028667517,0.10969842368939113,False
Froslass,Talonflame,32,0.009986757962738789,-0.07206693195371179,0.1015908410753634,False
Hisuian Typhlosion,Pikachu,5,0.009983742954478571,-0.08294992955677023,0.11400797478264477,False
Ninetales,Sinistcha,5,0.009966524117689148,-0.09899018629039665,0.12513209134644135,False
Excadrill,Sneasler,17,0.009950567630201019,-0.08844694098422223,0.10473333411796212,False
Gardevoir,Tsareena,9,0.009917729575817833,-0.07601821997163681,0.10117654390306831,False
Scrafty,Torkoal,132,0.009906007609070774,-0.06595443243834455,0.0866442652943227,False
Excadrill,Whimsicott,12,0.009877500643398787,-0.06647204775043461,0.0881792488507283,False
Aerodactyl,Scrafty,16,0.009777145576494254,-0.07517026817969673,0.08940474163817337,False
Hisuian Samurott,Sylveon,24,0.00971498769415396,-0.07167775711661145,0.09240334807055009,False
Aerodactyl,Froslass,37,0.009680144008854625,-0.06887971570156343,0.09569784482439722,False
Metagross,Sneasler,151,0.009668266844212481,-0.05717546486622449,0.08695237090155375,False
Altaria,Milotic,5,0.0096635673728552,-0.07824644570557111,0.10415504431051378,False
Milotic,Mimikyu,5,0.009565348038410994,-0.0804525788651883,0.10658435350003327,False
Froslass,Whimsicott,87,0.00955907323245105,-0.06245521726450489,0.07923936171854523,False
Heat Rotom,Sinistcha,30,0.009549566876682807,-0.09701361329906295,0.12161935819625738,False
Delphox,Toxapex,8,0.009420265794805538,-0.07871988948974115,0.1011463097288506,False
Incineroar,Vanilluxe,6,0.00939064539538431,-0.04260863305295285,0.06975888891363306,False
Charizard,Corviknight,9,0.00938630594988936,-0.09257951202650776,0.10870285753159739,False
Sinistcha,Slowbro,5,0.009285172990600898,-0.10346596463386995,0.1203288961579539,False
Basculegion,Corviknight,26,0.009283711180768095,-0.05583330033624965,0.07850466018043714,False
Meowscarada,Whimsicott,11,0.009282069517530469,-0.07097517559449765,0.09252214207203661,False
Floette,Incineroar,57,0.009271601362077631,-0.04415576442976337,0.065175456550863,False
Aerodactyl,Eelektross,7,0.009243189271816466,-0.0829000611605269,0.10409382605796556,False
Ceruledge,Talonflame,23,0.009226433698630394,-0.07570230939243795,0.10005154210820143,False
Kingambit,Vanilluxe,9,0.009225202658702714,-0.09718714106340905,0.11750385510246006,False
Aegislash,Archaludon,8,0.009213625482464462,-0.09522622821195,0.11792347974451771,False
Corviknight,Delphox,13,0.009206878131625731,-0.0752917274399685,0.1024282787477755,False
Basculegion,Kommo-o,27,0.009161406455540375,-0.058364433250048205,0.08872537286258987,False
Farigiraf,Whimsicott,295,0.00914400963112324,-0.05544326492208922,0.07954143941964087,False
Gallade,Talonflame,5,0.00910443321305651,-0.07673198144020114,0.10494406144685971,False
Beedrill,Rampardos,6,0.009032754123761023,-0.08666575007191843,0.11224065065723306,False
Hisuian Decidueye,Torkoal,7,0.009007994961289066,-0.0798849588566121,0.10485748257634613,False
Corviknight,Gardevoir,5,0.008999176874661056,-0.07487801089614515,0.10253198034966472,False
Appletun,Farigiraf,10,0.008928860242463272,-0.08990836822430308,0.11186482311576465,False
Incineroar,Whimsicott,400,0.008892302495271431,-0.03331513004398932,0.05615580852086538,False
Delphox,Sceptile,5,0.008829650781783249,-0.07374256456495575,0.10449419464401297,False
Blastoise,Torkoal,37,0.008829038779983858,-0.07251123755509009,0.10365933454105425,False
Charizard,Lucario,8,0.008827960511428557,-0.08957785237683832,0.11364601056485557,False
Ceruledge,Sneasler,37,0.008805387327965679,-0.08212750992243625,0.09972485332938652,False
Charizard,Froslass,15,0.008787291703019702,-0.08747723114487183,0.11129882597598721,False
Hydreigon,Mow Rotom,5,0.008781443980171279,-0.09238502166138014,0.11152943510172342,False
Sinistcha,Starmie,5,0.008781072582597152,-0.09569018286662596,0.11739670758699548,False
Annihilape,Gallade,5,0.00877008302766967,-0.08989338335572097,0.10980544714186864,False
Corviknight,Hisuian Arcanine,11,0.008753281035382731,-0.07566966404812835,0.10458718349917892,False
Chandelure,Kingambit,14,0.008734349363564502,-0.10481779264288155,0.12416053252809695,False
Farigiraf,Hisuian Decidueye,9,0.008730318150746904,-0.09314346322602206,0.11398632816376486,False
Blastoise,Volcarona,5,0.008671825771942355,-0.0812371015078863,0.10650518940886186,False
Empoleon,Garchomp,6,0.00865561388159648,-0.08106643777779485,0.10013220982836303,False
Froslass,Gengar,13,0.00864768685848142,-0.09897721599568068,0.13751346603539577,False
Archaludon,Espathra,5,0.008495541080983528,-0.09882910031915658,0.11974860227766743,False
Farigiraf,Hisuian Arcanine,5,0.008458040998883648,-0.09095035640671273,0.11559426821483243,False
Drampa,Oranguru,8,0.00845142549237183,-0.07944693990151253,0.10873131466042234,False
Basculegion,Tsareena,27,0.008411477582376417,-0.05814304650300719,0.08062249820776149,False
Basculegion,Tyranitar,55,0.008375354777820209,-0.05936632148958529,0.08408746035007518,False
Alolan Ninetales,Incineroar,127,0.008365570691896215,-0.0473520826047628,0.0654220517421927,False
Sneasler,Starmie,8,0.00833340812922692,-0.09114137816507627,0.11115184295416895,False
Ceruledge,Raichu,115,0.00832668034227143,-0.07450795584472202,0.09240626965077847,False
Alolan Ninetales,Dragalge,5,0.008300068505488088,-0.09469121256655583,0.11689790779649109,False
Garchomp,Tyranitar,62,0.008281363758073635,-0.07094166832744704,0.09534716711244051,False
Gholdengo,Weavile,6,0.00827838144225055,-0.09716465592507516,0.12511749540588632,False
Froslass,Maushold,10,0.008220939765894171,-0.0752295850462429,0.0978315971679528,False
Garchomp,Wash Rotom,133,0.008187614563866219,-0.06849418122830472,0.08610933875672123,False
Grimmsnarl,Kommo-o,6,0.008184550770612387,-0.10742442087123946,0.11753577108523987,False
Ampharos,Torkoal,20,0.008170540360577728,-0.08685895180889852,0.10369453783702319,False
Azumarill,Sneasler,14,0.008163541939501483,-0.10062016482172992,0.1123783055061107,False
Camerupt,Kingambit,19,0.008157409424040888,-0.10699341988196455,0.1288806267843174,False
Blastoise,Sylveon,31,0.00812402460304717,-0.07125578978133157,0.09503724863307386,False
Charizard,Gallade,6,0.008067489832959582,-0.09528061788531797,0.1099055651596594,False
Grimmsnarl,Sylveon,49,0.008046665434720353,-0.08161856807408334,0.09616431789973928,False
Eelektross,Raichu,11,0.008031622760551553,-0.08061738776457687,0.10274257126279626,False
Eternal Flower Floette,Toxapex,8,0.008027628687537158,-0.10016320306044078,0.11203796693191108,False
Beedrill,Kangaskhan,5,0.008001400484594452,-0.0871550779710321,0.11150605350634954,False
Corviknight,Hydreigon,36,0.007991533257157565,-0.08590717601673416,0.11038319648244757,False
Basculegion,Gholdengo,226,0.007988375509930175,-0.06187646920764448,0.08550863679488951,False
Basculegion,Floette,60,0.007951536385595558,-0.059072708574078536,0.07666927375566562,False
Mamoswine,Sneasler,11,0.007913726164314303,-0.09018690758607131,0.10682824600587505,False
Garchomp,Starmie,10,0.007900629066990733,-0.08153663359097875,0.09961318808320901,False
Garchomp,Toxapex,117,0.007893318707145857,-0.06929854527160674,0.09109752885802963,False
Overqwil,Sinistcha,6,0.007887948575321475,-0.09984868990688774,0.11780159153999015,False
Blastoise,Maushold,35,0.007878246708435323,-0.07227940326510082,0.09642209131802844,False
Sableye,Scizor,12,0.007859396232530179,-0.09177593491105378,0.11370509492216241,False
Garchomp,Pelipper,62,0.007854535525210767,-0.06930689082091078,0.08218375092848941,False
Glimmora,Incineroar,30,0.007768518948823917,-0.04582513558193379,0.06681470000455515,False
Basculegion,Malamar,6,0.007750485032390773,-0.06273332218854394,0.0847505358802116,False
Hisuian Samurott,Maushold,9,0.00768579209606829,-0.07506609114478496,0.09974958631817664,False
Gallade,Pelipper,7,0.007665586998011378,-0.0868838462589571,0.1060064421159066,False
Ampharos,Farigiraf,25,0.007622137633113482,-0.09645721539199864,0.10766033059541852,False
Araquanid,Farigiraf,14,0.007593103824164095,-0.08789846803621035,0.11161775836526419,False
Incineroar,Toxapex,61,0.007556544506839324,-0.04693210475880278,0.06496052063061383,False
Barbaracle,Basculegion,8,0.007554589964276821,-0.058488005861283304,0.08267970802353349,False
Hydrapple,Torkoal,6,0.007533335934187575,-0.0834716722969221,0.10333753181086378,False
Camerupt,Mawile,7,0.007517936011857673,-0.08941024263769876,0.10556458503064542,False
Milotic,Sneasler,77,0.007514769749586862,-0.08063311585946534,0.09557477768856548,False
Appletun,Kangaskhan,9,0.007482785173324662,-0.08596176808897399,0.10880538596871224,False
Falinks,Talonflame,5,0.007471935817912844,-0.08043816702060123,0.09932835062923319,False
Raichu,Rampardos,6,0.007455739717269388,-0.07983252314950728,0.10239587067095587,False
Glimmora,Pelipper,7,0.007451648274977343,-0.08176443503897485,0.10590230845127725,False
Farigiraf,Maushold,22,0.007414289017249796,-0.08546023393600505,0.10015891165513711,False
Oranguru,Venusaur,18,0.007393147435709219,-0.06645819612910533,0.08391753209869406,False
Hydreigon,Volcarona,5,0.007391481039332015,-0.09428725804390409,0.11352696884508302,False
Sceptile,Sinistcha,6,0.007379711411090957,-0.0956432190171759,0.1148604881726915,False
Hydreigon,Lycanroc Dusk,13,0.0073611913664745265,-0.09309148163978863,0.11013366299620027,False
Aromatisse,Mawile,5,0.007358850642561858,-0.08482130711479047,0.1042642804081606,False
Lopunny,Wash Rotom,6,0.007298804616064306,-0.08397675649587322,0.10629703471636548,False
Blastoise,Mawile,11,0.0072613365901780975,-0.08018845065126029,0.10566134512734532,False
Hisuian Arcanine,Staraptor,6,0.007148448581929585,-0.06989148769267947,0.08691072845488453,False
Gallade,Whimsicott,12,0.0071092475966055835,-0.07552169712779251,0.09586272930665754,False
Froslass,Gyarados,6,0.007095667371242591,-0.08356508063595383,0.09993424382521447,False
Maushold,Rampardos,6,0.007049457870271918,-0.07852149136104952,0.10124548310389536,False
Camerupt,Kangaskhan,11,0.007047907341119276,-0.0887765294867471,0.10589198249433619,False
Farigiraf,Staraptor,153,0.006952023831106615,-0.06632349409966412,0.08541280008344201,False
Excadrill,Kommo-o,5,0.006939957048573662,-0.08625538147400956,0.10501818223922853,False
Basculegion,Hisuian Typhlosion,22,0.0068468856770354455,-0.06318919907290564,0.07855267634554572,False
Corviknight,Farigiraf,6,0.00677379959604991,-0.08366633415354714,0.09941612798025862,False
Gholdengo,Meowscarada,7,0.00676069823654319,-0.10019224372853577,0.1173043008629673,False
Glimmora,Sceptile,7,0.006754042147176274,-0.08083034063060363,0.09676654167014699,False
Incineroar,Sableye,35,0.006752085861694147,-0.049383108881034685,0.06555073377103643,False
Delphox,Raichu,16,0.006740134483432973,-0.07445103514674012,0.09549243516411343,False
Hydreigon,Scovillain,27,0.0067115884431757835,-0.0952052757512241,0.11463339442656711,False
Beedrill,Raichu,6,0.0066834595576129065,-0.08285582706126189,0.10088117554856937,False
Basculegion,Sylveon,344,0.006680646171658364,-0.05098684865474352,0.06479157996086472,False
Blastoise,Incineroar,103,0.006680496451621344,-0.04740474830891874,0.06413983679225814,False
Primarina,Staraptor,10,0.006646415615362684,-0.06906456212257367,0.08637797153325215,False
Incineroar,Mamoswine,29,0.006643444432546104,-0.04977344036029114,0.06808253610021484,False
Kingambit,Staraptor,136,0.006630116192843414,-0.07524450758744236,0.09258717436626662,False
Charizard,Wash Rotom,38,0.006622507323245503,-0.08281471464109895,0.10074270609393815,False
Talonflame,Tsareena,15,0.006587014734181928,-0.07490125935165784,0.09242542367199581,False
Eternal Flower Floette,Sableye,22,0.006500131875848122,-0.09407539267227473,0.11196214159704312,False
Mamoswine,Mawile,8,0.00649043445703789,-0.09597241946857349,0.10168720145988763,False
Gholdengo,Kangaskhan,7,0.00648780365217346,-0.09869126306039369,0.12215526613473258,False
Gardevoir,Wash Rotom,7,0.006471113090301335,-0.08208075767941317,0.09811266098698086,False
Aerodactyl,Incineroar,176,0.006469320202265997,-0.04058149294252969,0.056922459820067384,False
Garchomp,Weavile,12,0.006453728316196776,-0.07863165351603543,0.09579914717885477,False
Garchomp,Maushold,94,0.006439907363652908,-0.07301221836505822,0.08904042478621209,False
Infernape,Raichu,5,0.00643143097582128,-0.0790133648659881,0.09803927612486599,False
Annihilape,Corviknight,7,0.006423740447996063,-0.08586242966160323,0.10595664062566781,False
Gardevoir,Incineroar,54,0.006418287195582129,-0.04879941940724113,0.06633916597265109,False
Garchomp,Sceptile,72,0.006390132615509922,-0.07462284456811162,0.09362387577142826,False
Ditto,Staraptor,5,0.006351602688990634,-0.06746712140245983,0.08232277439348704,False
Sceptile,Staraptor,7,0.006283789937934443,-0.06466816456201988,0.08560486370004393,False
Appletun,Sylveon,9,0.006281729596768699,-0.08330751714596754,0.09623862105098356,False
Corviknight,Excadrill,54,0.0062809832702459744,-0.07253377267232701,0.09147185795416021,False
Azumarill,Basculegion,12,0.006271925678516556,-0.06836421059632497,0.0825713482990534,False
Beedrill,Maushold,6,0.006254258266107327,-0.0798324062284148,0.09673719019415339,False
Ditto,Sinistcha,7,0.006253093609645861,-0.10177057409721718,0.1207870543719313,False
Scrafty,Tinkaton,9,0.006247590010755148,-0.08282233739852612,0.10015033064446936,False
Oranguru,Torkoal,28,0.006247173628946458,-0.08315342432056812,0.09718123471172734,False
Abomasnow,Basculegion,7,0.0062436360351057485,-0.06333920760967439,0.08001658461026717,False
Hisuian Samurott,Metagross,32,0.0062362756770199465,-0.065590535998148,0.08235431117988093,False
Delphox,Mawile,22,0.00623200855242487,-0.07980278912678812,0.1054412506494607,False
Araquanid,Mawile,16,0.006178952246011957,-0.08415000161558552,0.10207915506429745,False
Basculegion,Blaziken,183,0.006138554814145551,-0.057998088475773146,0.07869474871717938,False
Excadrill,Hydreigon,28,0.006085440279169772,-0.08829685702282533,0.10090223678299251,False
Milotic,Raichu,123,0.006034601146754495,-0.07018907077603882,0.08620571767060124,False
Delphox,Floette,11,0.006003186381944762,-0.07840028512666135,0.09001173150249446,False
Ampharos,Vileplume,7,0.005949379294136394,-0.08464748293849694,0.10052407998428059,False
Bellibolt,Mawile,6,0.005939288938878545,-0.08609083016273048,0.10399804447243123,False
Charizard,Sceptile,6,0.005918450941888083,-0.09350273915418489,0.11151181723364742,False
Meganium,Sinistcha,13,0.005904348697531044,-0.09865220234852616,0.11447348745345164,False
Aerodactyl,Swampert,8,0.0057738132133428755,-0.0786604481993283,0.09474705580118854,False
Gholdengo,Metagross,10,0.005740533400173522,-0.07784897720616922,0.09327063333289928,False
Azumarill,Farigiraf,7,0.005733518014062842,-0.10147619294371917,0.11656026747970462,False
