,mean,q5,q95,robust
Black Belt,-0.0037765789987179864,-0.16530018785778297,0.15914454736049827,False
Audinite,-0.005124641519176283,-0.17384994316865393,0.1668574156589001,False
Staraptornite,-0.005292343261527643,-0.17139133801164239,0.15319251182219765,False
Wacan Berry,-0.006008590798988848,-0.16783252777416324,0.15399455909573448,False
Emboarite,-0.006134572492156012,-0.17203589995123664,0.15375416471736927,False
Pixie Feather,-0.006576937630358708,-0.17775439314070574,0.16009256950410322,False
Chimechite,-0.007852291548675809,-0.17381445765570258,0.15675962755558198,False
Soft Sand,-0.008727532186595903,-0.1581126282939839,0.13545254994476602,False
Aerodactylite,-0.00899541170354505,-0.1179729348707732,0.09744003974782492,False
Aggronite,-0.009500262094095277,-0.16895862213914029,0.14058454888164668,False
Absolite,-0.009603199089841362,-0.1850936858321432,0.1559480277314821,False
Choice Craft,-0.010015006038840632,-0.18791632544642164,0.1580438554843037,False
Houndoominite,-0.010066486445498577,-0.17403113647144053,0.1565428735126105,False
Victreebelite,-0.01146158591282885,-0.17544476947101165,0.154965605702029,False
Choice Specs,-0.012259338251893914,-0.17941088827525908,0.1546336538193045,False
Light Ball,-0.012307789717383824,-0.17359587678439023,0.14549610669172214,False
Galladite,-0.01382653166145218,-0.186381203046145,0.1568368712607137,False
Charti Berry,-0.014126616163927913,-0.18133045138335907,0.14408800990049778,False
Never-Melt Ice,-0.014129439996980842,-0.14851438944820744,0.12102910451899233,False
Mega Charizard Y,-0.014499313859100384,-0.1899630982085302,0.16448087381402804,False
staraptite,-0.015101494900526938,-0.18650417557243573,0.15242343306383674,False
King’s Rock,-0.015664455898609903,-0.1698910033722364,0.1350420915914007,False
dragoninite,-0.01715408034189007,-0.1917003726730389,0.1568099113863795,False
Chandelurite,-0.01812984837326284,-0.17696769521481354,0.13081377603956365,False
Hawluchanite,-0.01877284461961843,-0.17647683530545596,0.1336168245428492,False
Babiri Berry,-0.01919433619216046,-0.1762289069347697,0.130695428923826,False
Chesto Berry,-0.019908308716940246,-0.1961811018143576,0.1463973497885244,False
Silver Powder,-0.020222316452206925,-0.199496429374002,0.152236172806827,False
Skarmorite,-0.02075845828981637,-0.19174859767360053,0.14821676171608764,False
Zoom Lens,-0.02138025941050158,-0.1867740021594326,0.14184296001380808,False
Heracronite,-0.02156230117808091,-0.1912284998536704,0.14901277949221967,False
Clear Amulet,-0.02351671064985259,-0.1915307487229049,0.14189718561646983,False
Meowsticite,-0.02392285526864553,-0.19933317200252193,0.1387568773479551,False
Kebia Berry,-0.024127673375224826,-0.1930852394101581,0.1321757466887778,False
Focus Band,-0.02417063994596921,-0.18807709908881093,0.14040580486587123,False
Scolipite,-0.024519217832844154,-0.19747936588884857,0.13749794927683553,False
Clefablite,-0.02601406984483997,-0.18598591814402957,0.130226567214613,False
Meganiumite,-0.02732799384586225,-0.18319759611737343,0.12126891887952392,False
Ampharosite,-0.02950818354308868,-0.19852904305308955,0.13403279158821993,False
Sceptilite,-0.03007293932944518,-0.18133231128780541,0.11832973255858795,False
Alakazite,-0.03142388659213693,-0.19999280199901517,0.13312185489568504,False
Scope Lens,-0.032073505929456445,-0.17820744649342243,0.11350991247302547,False
Metronome,-0.03335142501551191,-0.20651939278473486,0.12692317378893997,False
Pixie Plate,-0.033429584792193504,-0.21893080604568896,0.13831597208905294,False
Damp Rock,-0.035142000455919115,-0.16028117548363455,0.08565314550286802,False
Shell Bell,-0.04197210063036327,-0.2155102438552761,0.12303797652877682,False
Mystic Water,-0.043364821326172184,-0.1295490052719297,0.04120309789849937,False
Golurkite,-0.04385077014346989,-0.21470789380186195,0.11252100063329634,False
floettite,-0.04761502407627271,-0.2285274828374813,0.10853812072981375,False
Raichunite X,-0.049013897939870626,-0.19495867199729103,0.08984542774054904,False
Muscle Band,-0.0516539384495824,-0.21647474798255498,0.0966825978171701,False
Wide Lens,-0.05288553823586624,-0.1733495290878814,0.06426933443419275,False
Malamarite,-0.05439465329111302,-0.237098806351704,0.10765039764461945,False
Leftovers,-0.05483723962864069,-0.12428203014221584,0.016733388644068613,False
Charizardite X,-0.05587466950563618,-0.20957676649276796,0.08846944958094873,False
Mental Herb,-0.06270721078334777,-0.17919190084357794,0.0477959351595541,False
Expert Belt,-0.06461457668745434,-0.18763433856010828,0.05135769351664692,False
Wise Glasses,-0.06708251835257947,-0.2367791113328027,0.08387175947489578,False
